,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
331,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,0,1,0,0,0,7,0,0,185318376.6420668,0.13144109105713192,65124812.99473993,0.02573184768174476,46650169.32145682,0.0,5136813.981366552,0.0032151462193233116,44193513.54513965,0.0,30700000.0,0.0
332,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,0,4,0,3,0,0,5,7,0,0,145008734.24644583,0.05360223921087935,47534773.07726183,0.0547016886523375,54082305.45306664,0.0,11068771.68625446,0.0,44193513.54513965,0.0,121200000.0,0.0
333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,0,0,6,0,0,0,0,1,0,0.0,0.0,220080521.5705756,0.0,105738506.715652,0.16300680621460065,5276061.152391033,0.003365650060124306,41923367.30969153,0.01897324724792671,217800000.0,0.0
334,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,7,1,0,0,0,0,2,0,96223098.04916811,0.0,23059121.6131982,0.027445626530709935,59903444.52010451,0.0,8592733.27252784,0.004979382336754004,49269727.16345811,0.02396675325297519,30700000.0,0.0
335,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,1,0,0,1,0,3,0,0,0,7,72222705.9376919,0.0,77930714.48446134,0.0463206983113277,36431368.03974646,0.03575717608393553,8453407.696608048,0.0,44193513.54513965,0.0,461900000.0,0.0
336,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,3,0,0,0,4,2,1,0,0,3,0,1,0,158745467.96943685,0.05360223921087935,15985462.982201707,0.018767898637666362,76593351.75454009,0.0,14979211.06135412,0.0040148869668483475,67353655.45060906,0.047334119544908605,61400000.0,0.0
337,0,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,5,2,0,0,0,0,0,7,0,0,5,0,0,53972506.18695759,0.0,45371558.73261081,0.0030403261765342277,42868609.965103514,0.0937856188571428,14261651.781499248,0.0,36676675.840294495,0.0,1351800000.0,0.0
338,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,3,0,0,0,3,0,0,1,6,0,6,0,0,4,104813875.57464504,0.019296806115916568,55522960.147061035,0.00321827340701819,34014648.02365272,0.010648139789015361,27984209.217288204,0.0,33377116.55719709,0.0,303800000.0,1126.0321547582416
339,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,5,0,0,0,1,1,0,0,0,0,71223146.50296113,0.0,74782850.67287141,0.018297084353806625,14484188.424509712,0.032033664173796085,12910427.173062468,3.607777987265969e-05,81960644.81092641,0.09087350700685227,589200000.0,0.0
340,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,7,7,0,1,0,0,6,0.0,0.0,53358573.6002109,0.0,77517373.55736606,0.0,22258486.725668453,0.0,124590354.08641618,0.09448283510092786,146000000.0,0.0
341,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,7,0,0,3,6,2,0,3,7,0,0,0,0,0,0,68139002.95605196,0.0,179012413.32095075,7.93684955813195e-05,76606158.73943609,0.011636310917457642,5840327.68596339,0.0012994791691666786,0.0,0.0,716300000.0,626.7959912847891
342,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,187567109.76080626,0.16080671763263804,56964872.00451129,0.0647065356476409,71328422.38660745,0.06484005739628292,6320800.309666242,0.0,0.0,0.0,256100000.00000003,0.0
343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,7,0,3,0,1,1,2,0,0,99777573.15737084,0.05360223921087935,88955169.43522383,0.05336496217183148,64835987.44502628,0.0,15130157.331441298,0.0015553521070719766,29550002.04812749,0.0022234899954462544,0.0,0.0
344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,3,0,7,0,0,1,0,0,3,0,115431108.21626407,0.07270983790611961,135369636.60930288,0.022425734640362887,70725950.1753344,0.07886484058219213,10865939.424047453,0.003110704214143953,30351526.042379983,0.0,0.0,0.0
345,1,0,0,0,0,0,0,1,1,1,1,0,1,1,0,3,0,0,1,0,0,2,0,1,0,1,6,0,7,0,7,32694901.094161935,0.0,58018313.44963914,0.002125028368674045,21528881.722034883,0.0003189432383362219,19337348.34775413,0.0,100105457.62015328,0.0,900600000.0,1074.1811855603153
346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,1,6,0,0,1,0,0,0,0,0,3,136422954.7271911,0.0,133695506.18288189,0.031796116955951186,108672473.13744822,0.19325340470960095,5136813.981366552,0.0032151462193233116,30351526.042379983,0.0,0.0,0.0
347,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,4,3,7,0,0,0,0,0,0,0,6,3,187567109.76080626,0.0578904183477497,200839363.58694053,0.0,0.0,0.0,5595786.319326427,0.0012043275817311106,91553622.42943564,0.005646721241121493,61400000.0,2308.855442121325
348,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,3,0,0,0,1,0,0,1,147768389.26888767,0.05360223921087935,60927881.419984214,0.026588737106227348,24198032.45136138,0.0,11401900.415466312,0.0031759615914716674,63191380.16751178,0.04246190132630534,30700000.0,0.0
349,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,3,0,0,0,0,1,1,0,0,1,0,0,1,76431543.68310125,0.0,22766812.379174955,0.02678010611465497,53925208.91958311,0.027504043986407753,12027397.707788266,0.0037642188556314946,113163351.90691613,0.09818277826339174,402100000.0,0.0
350,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,4,7,0,0,0,0,0,1,0,7,4,0,0,5,202772641.24325877,0.0,22942197.9195889,0.027179418364287965,20299287.62732069,0.0,26527642.362493023,0.0,36676675.840294495,0.0,236500000.0,0.0
351,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,3,0,0,3,2,9,1,9,7,7,0,0,0,1,7,7,42291505.65437629,0.0,195256930.51670173,0.00011984550494161867,145497992.4270514,0.0,6775735.309235873,0.0005544827824595772,128920008.0917553,4.7737081515261386e-05,267200000.0,620.4877212615947
352,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,7,4,2,1,0,0,0,3,7,0,0,47847947.961454235,0.0,148509051.8714922,0.009148542176903312,43878096.290305056,0.0,16871048.64469181,0.005225500702046152,44193513.54513965,0.0,115300000.0,0.0
353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,7,0,4,9,0,0,0,3,0,0,32694901.094161935,0.0,129633444.45500225,0.018740764631176597,109946684.84056115,0.08119721312148999,10152004.522006407,0.006398535512264472,30351526.042379983,0.0,84600000.0,0.0
354,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,3,4,0,3,1,5,0,0,0,0,0,3,0,0,0,7,96223098.04916811,0.0,107176819.98176004,0.0010445834279440007,4669880.987499747,0.0012101931518434183,13590221.6779746,0.0003858175463187973,124505748.2614193,0.010760684058805325,309900000.0,7375.354437238153
355,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,3,0,1,3,0,0,1,7,0,1,0,0,0,0,0,0,76431543.68310125,0.0,61187319.871352956,0.003261530203714555,59903444.52010451,0.0,2124819.518642678,0.00016747896375656767,14023260.244539032,0.0018640928369601595,236500000.0,2772.4073347600406
356,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,7,3,0,115272862.040791,0.0,22649888.68556567,0.026513897948233,37704218.719824985,0.08173995048767091,5640897.510482773,0.0036932078228244986,82593104.13074732,0.0,267200000.0,0.0
357,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,6,7,1,5,0,0,0,0,1,3,42291505.65437629,0.0,121919790.82945842,0.018297084353806625,97583078.29857512,0.0,13221405.68236705,0.008201405763847308,94580043.82477486,0.04246190132630534,30700000.0,0.0
358,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,2,3,0,0,0,0,2,0,0,0,5,1,4,0,1,0,42291505.65437629,0.0,57801417.768265605,0.002611458569860002,4011566.148649674,0.0012990781378859105,30406578.084285047,0.0,99697136.15420309,0.012558399420370422,309900000.0,5587.995366042356
359,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,2,0,0,7,0,0,2,0.0,0.0,87442461.32997963,0.045909099892564274,48716867.66610375,0.0,14261651.781499248,0.0,47621317.06881136,0.02276561340283396,302400000.0,0.0
360,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,3,0,0,1,0,0,0,8,4,6,3,6,5,0,1,1,32694901.094161935,0.0,22240655.757933136,0.0030698603238907283,118822681.190586,0.0,37351908.725305475,0.0,50929971.20054293,0.0,636900000.0,1478.5523167377373
361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,7,0,0,3,0,0,3,123065712.17670476,0.024236612635373203,73177395.32972682,0.04116649927153948,107818581.16972756,0.16006205370368212,8453407.696608048,0.0,30351526.042379983,0.0,0.0,0.0
362,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,2,1,1,3,2,2,0,0,2,78453877.84187987,0.0,22942197.9195889,0.027179418364287965,66330233.160400495,0.0,25236480.803278465,0.0,27578229.96765524,0.0,369700000.0,0.0
363,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,3,1,0,7,0,0,3,0,0,0,0,0,0,0,0,0,103162272.08375776,0.0,63215447.30523224,0.0021956501224567946,14459856.953325309,0.003832462832534303,2026319.492944057,0.00015470343769518778,81960644.81092641,0.010904820840822272,929900000.0,8307.318655708024
364,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,0,0,0,7,7,1,0,1,0,0,2,0,0,0,60717312.84309486,0.0,173718754.83485854,0.009059806121429322,57308506.382670894,0.03529805741485428,11459981.319584258,0.0027594353838931935,31203454.36671637,0.03486058010424324,151900000.0,0.0
365,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,2,5,6,1,0,0,0,7,6,7,3,0,0,0,0,0,173111848.8563866,0.0,22942197.9195889,0.004076912754643195,126912422.71320203,0.0,8453407.696608048,0.0,0.0,0.0,756700000.0,1216.566943077461
366,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,1,9,76431543.68310125,0.0,22766812.379174955,0.02678010611465497,20299287.62732069,0.0,14627830.108846122,0.009098656356420497,131486427.20431253,0.05746626775793609,146000000.0,0.0
367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,0,1,5,5,0,0,1,121664486.34854928,0.048473225270746406,58093958.43944539,0.06727720392108866,67903186.15572345,0.07886484058219213,31308878.06170146,0.0,25037214.086173728,0.0,0.0,0.0
368,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,3,0,6,1,2,0,1,3,0,0,68139002.95605196,0.0,87442461.32997963,0.01652727596132314,92736493.57460235,0.02839134260958917,14092235.304915495,0.0,48422841.06306385,0.007395164426659574,84600000.0,2911.796597221019
369,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,5,2,0,0,0,5,4,7,4,3,2,2,6,5,98043050.03325048,0.0,22123732.06432384,0.025315961199334092,106337197.36717674,0.0,28640895.65434783,0.0,118638821.42025256,0.0,1572700000.0,0.0
370,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,71223146.50296113,0.0,22532964.99195637,0.02624768978181103,47730008.41998476,0.05915633216119645,5784763.046218698,0.0036127072885062104,25037214.086173728,0.0,908600000.0,0.0
371,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,6,0,0,7,0,0,0,0,0,6,53972506.18695759,0.0,193619314.78877616,0.0,108561270.73526293,0.16300680621460065,5276061.152391033,0.003365650060124306,40273672.383724004,0.0,84600000.0,0.0
372,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,1,0,1,5,5,0,8,71223146.50296113,0.0,22766812.379174955,0.02678010611465497,53925208.91958311,0.027504043986407753,21572199.660751354,0.002509479237087663,94006162.86541712,0.0,619900000.0,0.0
373,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,4,0,3,32694901.094161935,0.0,60895010.63732973,0.026513897948233,39279693.64114475,0.08517632986143349,9212379.389682703,0.0012310692742748329,68094717.76275629,0.0,267200000.0,0.0
374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,1,1,7,4,0,0,0,0,2,5,0,0,140190343.52228683,0.0,171776293.208508,0.018740764631176597,26403379.542306438,0.0,19756654.29871879,0.007953887619336448,36676675.840294495,0.0,0.0,0.0
375,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,5,5,0,0,3,0,8,7,7,0,0,0,32694901.094161935,0.0,129688488.72986558,0.0,42146295.162472524,0.04014795644404155,58376499.283333264,0.0,34360388.24435467,0.03865294625915049,508200000.0,0.0
376,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,0,1,1,6,10,0,3,0,0,0,1,0,7,0,32694901.094161935,0.0,240032221.48602867,0.008882334010481337,38341580.27928948,0.030683029536319573,6320800.309666242,0.0,44193513.54513965,0.0,1900600000.0,0.0
377,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,7,1,0,0,0,2,7,0,0,0.0,0.0,98964756.22935268,0.019798395243015098,59903444.52010451,0.0,19479318.92720201,0.007753831089665937,44193513.54513965,0.0,84600000.0,0.0
378,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,6,2,0,1,0,3,0,3,0,0,0,0,2,0,168816154.80145562,0.05360223921087935,60986343.26678887,0.026721841189438357,50962397.12067895,0.0,3856508.697479132,0.002408471525670807,27578229.96765524,0.0,242400000.0,0.0
379,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,0,0,3,0,0,0,4,7,2,0,0,101474517.63440433,0.0,65877537.284696,0.027445626530709935,24198032.45136138,0.0,31145203.559575,0.0032151462193233116,33493546.20907199,0.006670469986338763,115300000.0,0.0
380,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,3,0,0,0,0,0,0,0,0,7,104813875.57464504,0.019296806115916568,62839085.1602542,0.0062784701745566525,14508519.89569411,0.011566849707530271,8001058.405542498,0.0017549785193668726,65885010.740942515,0.008628031171071068,30700000.0,2525.882881409102
381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,3,0,0,1,3,3,5,5,7,0,0,0,154345864.93625224,0.0,50454067.98484788,0.0031728918355155055,87779279.5418604,0.03319135100591883,44119312.844942994,0.0,122046819.01323864,0.1364047338125202,0.0,0.0
382,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,6,0,6,0,0,0,0,1,2,0,0,0,3,125797238.44921103,0.0,73536604.48848878,0.00870486189953334,4340723.568074711,0.009372731925633943,16120279.665542834,0.0015161674792203324,128311591.44136089,0.1097363913895022,92100000.0,0.0
383,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,0,3,1,0,1,0,0,0,0,0,0,32694901.094161935,0.0,62669803.4017222,0.006139720647781456,41292219.28177295,0.0,6070455.611308729,0.0013890224546688418,0.0,0.0,1157100000.0,725.5881035813479
384,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,3,0,0,0,0,0,1,0,0,0,6,0,2,96223098.04916811,0.0,22942197.9195889,0.027179418364287965,20299287.62732069,0.0,0.0,0.0,74011736.27191554,0.0,236500000.0,0.0
385,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,1,7,1,2,0,7,4,0,0,0,0,2,0,1,3,0,158247805.46284032,0.0,148275204.4842736,0.003101805303861365,0.0,0.0,13985033.117498774,0.0016156734391858253,56782524.98763453,0.00014321124454578417,382500000.0,511.4556121926159
386,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,5,0,0,0,0,2,3,3,0,0,0,42291505.65437629,0.0,78774755.74388775,0.022425734640362887,91439541.43742022,0.19979729723906517,26372924.31264166,0.0,11912980.518993055,0.013110274723824238,776300000.0,0.0
387,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,4,0,0,0,4,0,0,1,0,0,0,0,3,172892687.80199173,0.038593612231833135,9156513.041338729,0.003833033669394352,26403379.542306438,0.0,8201099.4798271675,0.00044318493873893983,30351526.042379983,0.0,182600000.0,1394.682357965149
388,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1,3,0,1,3,0,4,3,0,0,0,7,6,6,0,1,2,76431543.68310125,0.0,115555472.09567598,0.001039259264615562,982359.8759748463,0.0002539635003991196,49666203.60882454,0.0,53557815.768892445,0.0,1239600000.0,549.7940511621268
389,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,4,7,1,7,3,3,7,0,0,0,0.0,0.0,85299330.41503748,0.03703905205121339,104678711.27468342,0.0,35250458.883853704,0.0,17603950.676564448,0.019835524024230035,1191900000.0,0.0
390,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,7,1,2,0,0,0,0,1,3,0,3,0,1,0,0,158247805.46284032,0.0,23059121.6131982,0.027445626530709935,45324187.55237766,0.0,8453407.696608048,0.0,25037214.086173728,0.0,504600000.0,0.0
391,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3,5,1,0,0,0,0,2,7,5,0,2,0,0,0,2,92648501.6727509,0.0,47911135.22223987,0.006667029369218411,97735277.85074407,0.0,7332080.219521779,0.0,27578229.96765524,0.0,679700000.0,3177.2846377654096
392,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,7,0,1,0,3,0,0,4,0,7,0,0,0,0,4,109503342.08350585,0.0,55217276.91787472,0.008438653733111364,26403379.542306438,0.0,14261651.781499248,0.0,34822207.79701026,0.0015907980633466706,1695600000.0,0.0
393,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,4,0,3,0,5,0,1,0,0,2,0,47847947.961454235,0.0,61044947.47127696,0.009148542176903312,56050655.355505094,0.0,14008678.190272363,0.005071506007997278,53213271.32440261,0.0284137332438677,248500000.0,0.0
394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,6,0,0,7,7,99777573.15737084,0.006432268705305522,54641895.52771333,0.002364522910154592,110689650.42579818,0.028951112019020654,12586457.998778107,0.0,100105457.62015328,0.0,0.0,8169.266031469341
395,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,2,1,1,0,3,5,6,1,0,0,1,0,0,3,0,3,94085750.64118189,0.0036354918953059815,199966545.06619623,0.0,21298688.77762975,0.00032758963342771543,12966516.85767115,0.0006720240664094327,63921995.57957761,0.0,182600000.0,935.9844877154842
396,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,3,3,0,2,0,0,3,0,0,0,0,1,5,0,0,0,83497824.69174261,0.0,63137498.176159374,0.002174353469143037,14386862.53977211,0.0037977322275706206,17767801.395336673,0.0,14023260.244539032,0.0018640928369601595,710400000.0,2871.6602923882892
397,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,2,0,0,0,0,1,0,0,0,0,0,0,3,113429024.97505823,0.0,23059121.6131982,0.027445626530709935,20299287.62732069,0.0,8592733.27252784,0.004979382336754004,73734520.43398571,0.04793350650595038,199900000.0,0.0
398,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,3,0,0,0,1,2,0,0,1,2,0,4,0,0,0,42291505.65437629,0.0,97509681.6207236,0.006267500567664004,23083384.19956215,0.002163990341384801,22190607.632185504,0.001105747051065231,118890157.35200481,0.047751594975961625,176700000.0,5169.521887245908
399,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,3,6,3,1,2,7,0,0,4,0,0,0,0,1,0,0,156694536.3998669,0.0,128877375.17700073,0.0010871767345715184,40814573.55326295,0.0038093090958918486,6652952.897976996,0.0005385578130619417,26107155.818766903,0.00014321124454578414,369700000.0,1896.3287265018926
400,1,1,1,0,0,0,1,1,1,0,1,0,0,0,1,0,3,3,3,1,2,7,0,0,0,0,0,0,0,0,0,140805929.96478274,0.0,171070156.31093386,0.008616125844059347,0.0,0.0,6283577.801607173,0.004088746586098065,42069780.7336171,0.04660232092400399,723200000.0,0.0
401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,5,0,1,6,1,2,0,5,0,0,89068254.21950817,0.0,126833782.02893174,0.031796116955951186,102406082.14422049,0.10834223721812261,14180759.35543549,0.00020005652967051144,36676675.840294495,0.0,0.0,0.0
402,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0,7,1,0,0,7,0,0,0,47847947.961454235,0.0,61011934.33093901,0.02678010611465497,72558073.0683153,0.02758984192769135,24013538.520729996,0.006065770904280331,111789407.0970175,0.12437302151181318,61400000.0,0.0
403,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,3,7,0,0,0,0,6,0,6,0,150374742.42916545,0.015311319672243869,62839085.1602542,0.0026160292393986057,34221561.73832255,0.0,15450702.422954053,0.00024896911683770025,40273672.383724004,0.0,30700000.0,2785.993019933866
404,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,3,2,5,0,0,0,0,0,3,0,0,0,1,89068254.21950817,0.0,114141887.03714016,0.0014055573473382452,111509563.49541059,0.03667653139828515,8453407.696608048,0.0,25037214.086173728,0.0,169200000.0,5275.238455393808
405,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,8,6,5,1,3,2,0,0,0,2,2,1,0,0,3,242131467.38629246,0.0,144153030.23111087,0.008616125844059347,0.0,0.0,22403857.762533523,0.0,61978736.96348346,0.03536963099889803,213300000.0,0.0
406,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,3,2,9,1,7,4,6,0,0,0,0,1,0,2,0,5,175760845.46940726,0.0,236400221.7149769,0.0,4653725.622797019,0.0012025064596402437,12768106.022275046,0.0005118852212784701,70747822.1842447,0.000533637598907101,604300000.0,1083.0555279836744
407,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,5,0,0,0,0,7,7,10,0,1,7,3,4,0,109584413.64186119,0.0,22942197.9195889,0.027179418364287965,148289452.57227877,0.0,21069784.935395602,0.0,67268466.33257627,0.0,151900000.0,0.0
408,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,0,2,0,0,0,3,0,0,0,1,5,0,0,5,162299943.07763958,0.012864537410611044,9204113.585228458,0.0012906829392813298,24198032.45136138,0.0,17767801.395336673,0.0,61652033.99698292,0.0033203052095874476,317500000.0,4659.918520402315
409,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,4,0,1,0,0,1,7,0,0,0,66507014.9338145,0.0,68653372.21327016,0.00652306040742911,34710481.638277195,0.011427927287675544,21069784.935395602,0.0,14023260.244539032,0.0055922785108804786,369700000.0,1392.4245651162767
410,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,8,0,9,9,0,0,0,0,1,0,0,0,0,148109603.73393282,0.0,219212928.6056274,0.008616125844059347,0.0,0.0,12973753.207643239,0.004487981775516182,42069780.7336171,0.04660232092400399,382500000.0,0.0
411,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,9,1,5,0,3,3,0,0,0,3,2,1,0,0,0,205029742.77600813,0.0,108172928.09424749,0.008527389788585357,0.0,0.0,24040200.774297733,0.0,29482115.39517135,0.03279276750194264,334500000.0,0.0
412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,187567109.76080626,0.16080671763263804,56964872.00451129,0.0647065356476409,104407574.59273529,0.15772968116438427,6320800.309666242,0.0,0.0,0.0,0.0,0.0
413,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,7,0,0,1,1,0,0,0,0,150374742.42916545,0.03674716721338528,14905052.96769495,0.00620361060772273,34221561.73832255,0.0,12857587.774250694,0.0,28046520.489078064,0.011184557021760957,213300000.0,2605.0486924141765
414,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,3,0,7,0,2,0,0,0,0,0,0,0,187567109.76080626,0.024121007644895717,128933649.86623067,0.0,22167818.198803753,0.0,605330.6757607735,5.327547362847926e-05,42447451.93867418,0.007058401551401866,286800000.0,5244.13316386756
415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,1,7,0,6,0,6,7,3,0,0,85246019.34861892,0.0,112729385.82268319,0.04116649927153948,73946120.41768885,0.0,30033571.88243507,0.0,30351526.042379983,0.0,0.0,0.0
416,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,6,0,0,0,4,4,5,0,0,0,0,5,1,102192937.55533153,0.0,22766812.379174955,0.004017015917198247,94284526.09311262,0.0,14627830.108846122,0.0013647984534630743,102899991.3503049,0.0061074765758183484,146000000.0,4493.578383753465
417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,3,0,0,0,0,7,2,0,0,0,0,0,0,118999454.50282377,0.0,58093958.43944539,0.06727720392108866,92303641.0808679,0.06484005739628292,0.0,0.0,0.0,0.0,256100000.00000003,0.0
418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,1,6,6,0,4,1,1,5,1,0,7,0,76299088.11882158,0.0,197888593.7200196,0.0011244458778705958,86715356.13461867,0.009743665574578798,25500406.6032173,0.0,44193513.54513965,0.0,0.0,2524.0124248468346
419,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,0,1,7,0,7,3,172892687.80199173,0.038593612231833135,22306397.323242128,0.009263465165428112,20299287.62732069,0.0,21069784.935395602,0.0,82593104.13074732,0.0,30700000.0,1743.9916076519235
420,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,7,6,3,0,0,0,1,0,0,0,32694901.094161935,0.0,112044755.89724559,0.044851469280725774,61001668.01785916,0.0,8486366.973634781,0.00143969915492756,38577650.419320665,0.042940000500901895,899200000.0,0.0
